test_hub,algo,round,rmse_ret,mae_ret,rmse_price_implied,baseline_rmse_ret,baseline_mae_ret,baseline_rmse_price,baseline_mae_price
FIN,fedavg,70,0.11570862680673599,0.06127094104886055,7.349962474107965,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172
FIN,fedavg,71,0.11568149924278259,0.06134219840168953,7.3452348089861905,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172
FIN,fedavg,72,0.11568720638751984,0.061277542263269424,7.350150487763423,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172
FIN,fedavg,73,0.11564226448535919,0.06100238487124443,7.348634646201465,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172
FIN,fedavg,74,0.11585801094770432,0.06130953133106232,7.369865192035294,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172
FIN,fedavg,75,0.11557108163833618,0.061170462518930435,7.338503618150017,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172
FIN,fedavg,76,0.11554903537034988,0.061166953295469284,7.33666643113175,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172
FIN,fedavg,77,0.11574949324131012,0.061421025544404984,7.3531999368555,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172
FIN,fedavg,78,0.11561642587184906,0.06111455708742142,7.350557598422772,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172
FIN,fedavg,79,0.11562356352806091,0.061160434037446976,7.3436742774782395,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172
FIN,fedavg,80,0.11558666825294495,0.061093129217624664,7.341405072808212,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172
FIN,fedavg,81,0.11570249497890472,0.061128757894039154,7.3539157448069545,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172
FIN,fedavg,82,0.11558233946561813,0.06097780913114548,7.343387301053839,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172
FIN,fedavg,83,0.11563893407583237,0.06109721586108208,7.343608086133459,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172
FIN,fedavg,84,0.11590311676263809,0.061324525624513626,7.364376382029867,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172
FIN,fedavg,85,0.11570010334253311,0.06100475788116455,7.360279078123964,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172
FIN,fedavg,86,0.11569817364215851,0.06100870296359062,7.3531163377531925,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172
FIN,fedavg,87,0.11587941646575928,0.06138237193226814,7.361460898023826,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172
FIN,fedavg,88,0.11570116132497787,0.06090522184967995,7.35708285560586,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172
FIN,fedavg,89,0.11570630222558975,0.0612022802233696,7.3549410154517805,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172
FIN,fedavg,90,0.1155913844704628,0.06113100051879883,7.3486888893293445,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172
FIN,fedavg,91,0.11560317128896713,0.061031077057123184,7.35019401392694,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172
FIN,fedavg,92,0.11542169004678726,0.06076502799987793,7.344756526194931,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172
FIN,fedavg,93,0.11565978825092316,0.061169277876615524,7.351300234150572,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172
FIN,fedavg,94,0.11559642851352692,0.0612461157143116,7.339974488502016,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172
FIN,fedavg,95,0.11549209803342819,0.06090674176812172,7.33853808647352,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172
FIN,fedavg,96,0.11546584963798523,0.06078113242983818,7.336495411779441,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172
FIN,fedavg,97,0.11568355560302734,0.06105642765760422,7.352529450010889,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172
FIN,fedavg,98,0.11545582860708237,0.06080183759331703,7.337740691444174,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172
FIN,fedavg,99,0.11577633023262024,0.06129525974392891,7.353557362209729,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172
FIN,fedavg,100,0.1156572625041008,0.06114768981933594,7.350870621479723,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172
LTU,fedavg,1,0.0942494347691536,0.07845290005207062,4.022248392172631,0.029620859293290867,0.022854321428262596,1.373016946174649,1.0382241379310346
LTU,fedavg,2,0.05624505504965782,0.044288601726293564,2.677875403775116,0.029620859293290867,0.022854321428262596,1.373016946174649,1.0382241379310346
LTU,fedavg,3,0.04047112539410591,0.031126990914344788,1.974958581242036,0.029620859293290867,0.022854321428262596,1.373016946174649,1.0382241379310346
LTU,fedavg,4,0.03467615321278572,0.02722194232046604,1.6583990677806195,0.029620859293290867,0.022854321428262596,1.373016946174649,1.0382241379310346
LTU,fedavg,5,0.03187798708677292,0.02585127204656601,1.5056554863385063,0.029620859293290867,0.022854321428262596,1.373016946174649,1.0382241379310346
LTU,fedavg,6,0.03048119880259037,0.025266649201512337,1.421264034934641,0.029620859293290867,0.022854321428262596,1.373016946174649,1.0382241379310346
LTU,fedavg,7,0.029988344758749008,0.024638839066028595,1.384489449307806,0.029620859293290867,0.022854321428262596,1.373016946174649,1.0382241379310346
