test_hub,algo,round,train_hubs,clients_per_round,local_epochs,lr,mu,rmse_ret,mae_ret,rmse_price_implied,mae_price_implied
LVA-EST,fedavg,14,FIN|LTU|TTF,3,5,0.001,,0.04029218832819601,0.03218120547585543,1.8627282077334246,1.483145529463373
LVA-EST,fedavg,15,FIN|LTU|TTF,3,5,0.001,,0.03770884448260826,0.030356598912601777,1.7434034288079123,1.397107632374969
LVA-EST,fedavg,16,FIN|LTU|TTF,3,5,0.001,,0.03462310791254037,0.02817872431478463,1.5997108931954238,1.2939499841630453
LVA-EST,fedavg,17,FIN|LTU|TTF,3,5,0.001,,0.032383310099593145,0.026800108060907123,1.5065331968637572,1.235920219660832
LVA-EST,fedavg,18,FIN|LTU|TTF,3,5,0.001,,0.03114047258550603,0.025918554160382662,1.4482685740869963,1.1937432465316915
LVA-EST,fedavg,19,FIN|LTU|TTF,3,5,0.001,,0.03093079011783656,0.026034735407126298,1.4449655589287096,1.20352366314777
LVA-EST,fedavg,20,FIN|LTU|TTF,3,5,0.001,,0.030129187437185605,0.025478042147306982,1.4097369803516802,1.1786051854357633
LVA-EST,fedavg,21,FIN|LTU|TTF,3,5,0.001,,0.029731975887252758,0.02497806734754704,1.383866339719723,1.15172670597249
LVA-EST,fedavg,22,FIN|LTU|TTF,3,5,0.001,,0.029236812220553715,0.02460702836959109,1.3641885225089203,1.1359834971160725
LVA-EST,fedavg,23,FIN|LTU|TTF,3,5,0.001,,0.02897042128973944,0.024364477030507384,1.3460118675092574,1.1215495304475567
LVA-EST,fedavg,24,FIN|LTU|TTF,3,5,0.001,,0.029140630660562005,0.024583529495304964,1.3551664181774876,1.1335247763652234
LVA-EST,fedavg,25,FIN|LTU|TTF,3,5,0.001,,0.028910177072108037,0.024298759955101935,1.3423908774856907,1.1191134360936181
LVA-EST,fedavg,26,FIN|LTU|TTF,3,5,0.001,,0.02870429996215268,0.024128517913752524,1.3304732881750378,1.110630144671119
LVA-EST,fedavg,27,FIN|LTU|TTF,3,5,0.001,,0.028707477060722707,0.024096353757315603,1.328648551356298,1.1084418750847211
LVA-EST,fedavg,28,FIN|LTU|TTF,3,5,0.001,,0.02842978448785303,0.023813585597210852,1.311095832539069,1.092278304150392
LVA-EST,fedavg,29,FIN|LTU|TTF,3,5,0.001,,0.02878200777712943,0.024195677832628056,1.3333544673860216,1.1146886940115484
LVA-EST,fedavg,30,FIN|LTU|TTF,3,5,0.001,,0.028399729377827095,0.02369915816736215,1.3069000971756923,1.0860186657977515
LVA-EST,fedavg,31,FIN|LTU|TTF,3,5,0.001,,0.02837019541376837,0.023577301480992022,1.304883087434269,1.0793323775303771
LVA-EST,fedavg,32,FIN|LTU|TTF,3,5,0.001,,0.028769203379497153,0.02414519025779586,1.3362524774468036,1.1139072265008394
LVA-EST,fedavg,33,FIN|LTU|TTF,3,5,0.001,,0.02829153131772769,0.02353026301114306,1.3024808553237064,1.0780199114310334
LVA-EST,fedavg,34,FIN|LTU|TTF,3,5,0.001,,0.02893207757271408,0.024105440966728755,1.3325105128491048,1.106567493815874
LVA-EST,fedavg,35,FIN|LTU|TTF,3,5,0.001,,0.028323659110638603,0.023487840946723612,1.30343823934477,1.0770794943704682
LVA-EST,fedavg,36,FIN|LTU|TTF,3,5,0.001,,0.028425849297243393,0.02362867002275066,1.3102770015912417,1.0844095693949998
LVA-EST,fedavg,37,FIN|LTU|TTF,3,5,0.001,,0.028411132640755316,0.02355499354347683,1.306900175541047,1.0798469191286069
LVA-EST,fedavg,38,FIN|LTU|TTF,3,5,0.001,,0.02843028349370498,0.023422857823757585,1.3022606626289175,1.070678629142457
LVA-EST,fedavg,39,FIN|LTU|TTF,3,5,0.001,,0.028792584333000814,0.023744282935914615,1.3178728627163554,1.086147839187548
LVA-EST,fedavg,40,FIN|LTU|TTF,3,5,0.001,,0.028800952728701566,0.02370702694993113,1.3185590595778136,1.084798338196401
LVA-EST,fedavg,41,FIN|LTU|TTF,3,5,0.001,,0.028657265965354062,0.023487413180630717,1.3143737140898593,1.07580783038201
LVA-EST,fedavg,42,FIN|LTU|TTF,3,5,0.001,,0.028525984815827764,0.023352394658261267,1.3076200783318213,1.0678877103688387
LVA-EST,fedavg,43,FIN|LTU|TTF,3,5,0.001,,0.028508442120579888,0.023331800290054223,1.3064227556422208,1.0662698898695664
LVA-EST,fedavg,44,FIN|LTU|TTF,3,5,0.001,,0.02875830659010909,0.02360156288366476,1.320967123583877,1.0815668111947074
LVA-EST,fedavg,45,FIN|LTU|TTF,3,5,0.001,,0.02912899662803016,0.02396027244133714,1.3394384814913949,1.0996559343348287
LVA-EST,fedavg,46,FIN|LTU|TTF,3,5,0.001,,0.028758206879540723,0.023538636564526,1.3219577710133674,1.0794553911151552
LVA-EST,fedavg,47,FIN|LTU|TTF,3,5,0.001,,0.028675727583964035,0.02333843227022263,1.3125936523457962,1.0663267509927004
LVA-EST,fedavg,48,FIN|LTU|TTF,3,5,0.001,,0.028567007268727504,0.02317373108435904,1.3118955328004491,1.0613899633452808
LVA-EST,fedavg,49,FIN|LTU|TTF,3,5,0.001,,0.028710699887899805,0.02322521517434607,1.3204117288012758,1.0660967300164284
LVA-EST,fedavg,50,FIN|LTU|TTF,3,5,0.001,,0.028703740333610422,0.02346055428718281,1.324084440658128,1.0780505497342552
LVA-EST,fedavg,51,FIN|LTU|TTF,3,5,0.001,,0.028355987193392503,0.023059258372964467,1.305159849278872,1.057187149458918
LVA-EST,fedavg,52,FIN|LTU|TTF,3,5,0.001,,0.02794150607604827,0.022538453957732317,1.282114972053153,1.0302613767652675
LVA-EST,fedavg,53,FIN|LTU|TTF,3,5,0.001,,0.028859962548700772,0.023549404259217133,1.3290026782324473,1.081446549972583
LVA-EST,fedavg,54,FIN|LTU|TTF,3,5,0.001,,0.028619346408827313,0.023234024072860786,1.3162394859535544,1.0654610249297374
LVA-EST,fedavg,55,FIN|LTU|TTF,3,5,0.001,,0.029126598327494792,0.023723604806883517,1.3448067367742436,1.091594006728509
LVA-EST,fedavg,56,FIN|LTU|TTF,3,5,0.001,,0.028680528382122275,0.02302200676058419,1.309357274093924,1.0504582542992869
LVA-EST,fedavg,57,FIN|LTU|TTF,3,5,0.001,,0.028649363027022506,0.022989839579356065,1.313433646796625,1.051634305484336
LVA-EST,fedavg,58,FIN|LTU|TTF,3,5,0.001,,0.02876923164941396,0.023280039436689673,1.3234900915587857,1.0677453776587698
LVA-EST,fedavg,59,FIN|LTU|TTF,3,5,0.001,,0.028347470797035135,0.0227294485315536,1.302247128511963,1.0402161118665643
LVA-EST,fedavg,60,FIN|LTU|TTF,3,5,0.001,,0.029048398103398255,0.02358754930499909,1.3421199525548875,1.0853098173963607
LVA-EST,fedavg,61,FIN|LTU|TTF,3,5,0.001,,0.029010162396825287,0.02362478782065566,1.342205037227517,1.0879663642223536
LVA-EST,fedavg,62,FIN|LTU|TTF,3,5,0.001,,0.028639934314589586,0.02302829414537851,1.314612690968459,1.0545048338226197
LVA-EST,fedavg,63,FIN|LTU|TTF,3,5,0.001,,0.028395520870358553,0.022753208754222903,1.299373770837516,1.0383673940095404
LVA-EST,fedavg,64,FIN|LTU|TTF,3,5,0.001,,0.028464231035900924,0.02279664897901841,1.3041459253799177,1.0418074731610971
LVA-EST,fedavg,65,FIN|LTU|TTF,3,5,0.001,,0.028485817518172866,0.022850797711349704,1.3105438760274077,1.047290552226634
LVA-EST,fedavg,66,FIN|LTU|TTF,3,5,0.001,,0.028814638205300554,0.02315950034696063,1.3224004867292884,1.0606614944616268
LVA-EST,fedavg,67,FIN|LTU|TTF,3,5,0.001,,0.028259367927197035,0.022649375989768204,1.3008098482361723,1.0368690421129088
LVA-EST,fedavg,68,FIN|LTU|TTF,3,5,0.001,,0.028841373344841336,0.023104248703898992,1.328531641183098,1.0603595731926374
LVA-EST,fedavg,69,FIN|LTU|TTF,3,5,0.001,,0.028697759350501402,0.022939223225092002,1.3167691335840674,1.0495207284617012
LVA-EST,fedavg,70,FIN|LTU|TTF,3,5,0.001,,0.028771925346437566,0.023183798749634096,1.3277920319841539,1.0650438651370588
LVA-EST,fedavg,71,FIN|LTU|TTF,3,5,0.001,,0.028594453454108316,0.022718179211269358,1.3096177379290423,1.0382413132211255
LVA-EST,fedavg,72,FIN|LTU|TTF,3,5,0.001,,0.0289007989152963,0.023014261560907974,1.3232475787273048,1.0530023504670323
LVA-EST,fedavg,73,FIN|LTU|TTF,3,5,0.001,,0.028811239199122346,0.022873301648109315,1.3180664262567623,1.0456199448756103
LVA-EST,fedavg,74,FIN|LTU|TTF,3,5,0.001,,0.02887951081755952,0.022988771838095876,1.3223002401488153,1.0510670559909836
LVA-EST,fedavg,75,FIN|LTU|TTF,3,5,0.001,,0.028843617106424555,0.022902398413360312,1.3210786453751708,1.0468132647913075
LVA-EST,fedavg,76,FIN|LTU|TTF,3,5,0.001,,0.029080265533164715,0.023046697667551002,1.3298758846527707,1.0538776515126225
LVA-EST,fedavg,77,FIN|LTU|TTF,3,5,0.001,,0.028526316680168372,0.022501888338693193,1.3030289175361178,1.026081180993853
LVA-EST,fedavg,78,FIN|LTU|TTF,3,5,0.001,,0.02870930748264269,0.022848499885655876,1.3155310057273568,1.0445390909314158
LVA-EST,fedavg,79,FIN|LTU|TTF,3,5,0.001,,0.029804747290905806,0.024177587634265616,1.3779604806768273,1.1157597459081943
LVA-EST,fedavg,80,FIN|LTU|TTF,3,5,0.001,,0.028889760166833804,0.022713922035422753,1.316209799839942,1.035650621620745
LVA-EST,fedavg,81,FIN|LTU|TTF,3,5,0.001,,0.028483687204060835,0.022270009892085437,1.2945156250876564,1.0122775407700701
LVA-EST,fedavg,82,FIN|LTU|TTF,3,5,0.001,,0.029510395566889842,0.023444428671641145,1.347299887565084,1.0729136231130565
TTF,fedavg,1,FIN|LTU|LVA-EST,3,5,0.001,,0.2895975634455681,0.2895975634455681,9.771705904126165,9.771705904126165
TTF,fedavg,2,FIN|LTU|LVA-EST,3,5,0.001,,0.25325941294431686,0.25325941294431686,8.384822016954423,8.384822016954423
TTF,fedavg,3,FIN|LTU|LVA-EST,3,5,0.001,,0.21555721014738083,0.21555721014738083,6.998165033102033,6.998165033102033
TTF,fedavg,4,FIN|LTU|LVA-EST,3,5,0.001,,0.17650995403528214,0.17650995403528214,5.616103688120845,5.616103688120845
TTF,fedavg,5,FIN|LTU|LVA-EST,3,5,0.001,,0.13625150173902512,0.13625150173902512,4.246562665104868,4.246562665104868
TTF,fedavg,6,FIN|LTU|LVA-EST,3,5,0.001,,0.09443553537130356,0.09443553537130356,2.8812210468053827,2.8812210468053827
TTF,fedavg,7,FIN|LTU|LVA-EST,3,5,0.001,,0.05192979425191879,0.05192979425191879,1.5506565954685207,1.5506565954685207
TTF,fedavg,8,FIN|LTU|LVA-EST,3,5,0.001,,0.011052660644054413,0.011052660644054413,0.32332638120651325,0.32332638120651325
TTF,fedavg,9,FIN|LTU|LVA-EST,3,5,0.001,,0.02516040951013565,0.02516040951013565,0.7228350790143026,0.7228350790143026
TTF,fedavg,10,FIN|LTU|LVA-EST,3,5,0.001,,0.030596278607845306,0.030596278607845306,0.8766281169056889,0.8766281169056889
TTF,fedavg,11,FIN|LTU|LVA-EST,3,5,0.001,,0.033645741641521454,0.033645741641521454,0.9625381162166597,0.9625381162166597
TTF,fedavg,12,FIN|LTU|LVA-EST,3,5,0.001,,0.033497147262096405,0.033497147262096405,0.9583590312004091,0.9583590312004091
TTF,fedavg,13,FIN|LTU|LVA-EST,3,5,0.001,,0.030566997826099396,0.030566997826099396,0.8758017824292175,0.8758017824292175
TTF,fedavg,14,FIN|LTU|LVA-EST,3,5,0.001,,0.030089475214481354,0.030089475214481354,0.8623247412443149,0.8623247412443149
TTF,fedavg,15,FIN|LTU|LVA-EST,3,5,0.001,,0.030205942690372467,0.030205942690372467,0.8656114527583121,0.8656114527583121
TTF,fedavg,16,FIN|LTU|LVA-EST,3,5,0.001,,0.030051372945308685,0.030051372945308685,0.8612494904398922,0.8612494904398922
TTF,fedavg,17,FIN|LTU|LVA-EST,3,5,0.001,,0.03205566853284836,0.03205566853284836,0.9177755098938931,0.9177755098938931
TTF,fedavg,18,FIN|LTU|LVA-EST,3,5,0.001,,0.028761230409145355,0.028761230409145355,0.8248044147491456,0.8248044147491456
TTF,fedavg,19,FIN|LTU|LVA-EST,3,5,0.001,,0.030485622584819794,0.030485622584819794,0.8735056563019761,0.8735056563019761
TTF,fedavg,20,FIN|LTU|LVA-EST,3,5,0.001,,0.02849259227514267,0.02849259227514267,0.8172082334756858,0.8172082334756858
TTF,fedavg,21,FIN|LTU|LVA-EST,3,5,0.001,,0.024330131709575653,0.024330131709575653,0.69927099996805,0.69927099996805
TTF,fedavg,22,FIN|LTU|LVA-EST,3,5,0.001,,0.028781138360500336,0.028781138360500336,0.8253665931224816,0.8253665931224816
TTF,fedavg,23,FIN|LTU|LVA-EST,3,5,0.001,,0.02741672843694687,0.02741672843694687,0.7867727091312418,0.7867727091312418
TTF,fedavg,24,FIN|LTU|LVA-EST,3,5,0.001,,0.027971439063549042,0.027971439063549042,0.8024696775674833,0.8024696775674833
TTF,fedavg,25,FIN|LTU|LVA-EST,3,5,0.001,,0.027106188237667084,0.027106188237667084,0.7779810521602641,0.7779810521602641
TTF,fedavg,26,FIN|LTU|LVA-EST,3,5,0.001,,0.026137761771678925,0.026137761771678925,0.7505477635264413,0.7505477635264413
TTF,fedavg,27,FIN|LTU|LVA-EST,3,5,0.001,,0.026183418929576874,0.026183418929576874,0.7518414511084544,0.7518414511084544
TTF,fedavg,28,FIN|LTU|LVA-EST,3,5,0.001,,0.023582257330417633,0.023582257330417633,0.6780284466743467,0.6780284466743467
TTF,fedavg,29,FIN|LTU|LVA-EST,3,5,0.001,,0.026857323944568634,0.026857323944568634,0.7709335027933122,0.7709335027933122
TTF,fedavg,30,FIN|LTU|LVA-EST,3,5,0.001,,0.024507738649845123,0.024507738649845123,0.7043136722445489,0.7043136722445489
TTF,fedavg,31,FIN|LTU|LVA-EST,3,5,0.001,,0.026393495500087738,0.026393495500087738,0.7577951232790952,0.7577951232790952
TTF,fedavg,32,FIN|LTU|LVA-EST,3,5,0.001,,0.025047965347766876,0.025047965347766876,0.7196448860764519,0.7196448860764519
TTF,fedavg,33,FIN|LTU|LVA-EST,3,5,0.001,,0.02534150332212448,0.02534150332212448,0.7279725765585887,0.7279725765585887
TTF,fedavg,34,FIN|LTU|LVA-EST,3,5,0.001,,0.02464396506547928,0.02464396506547928,0.7081794952154148,0.7081794952154148
TTF,fedavg,35,FIN|LTU|LVA-EST,3,5,0.001,,0.024195082485675812,0.024195082485675812,0.695435656547545,0.695435656547545
TTF,fedavg,36,FIN|LTU|LVA-EST,3,5,0.001,,0.026993311941623688,0.026993311941623688,0.7747857792973534,0.7747857792973534
TTF,fedavg,37,FIN|LTU|LVA-EST,3,5,0.001,,0.026982389390468597,0.026982389390468597,0.7744759038686766,0.7744759038686766
TTF,fedavg,38,FIN|LTU|LVA-EST,3,5,0.001,,0.025687240064144135,0.025687240064144135,0.7377768319249149,0.7377768319249149
