hub,date,features_file,symbol,n_agents,n_type_NoiseAgent,n_type_ValueAgent,n_type_MomentumAgent,mid_mean,mid_std,mid_min,mid_max,mid_median,spread_mean,spread_std,spread_min,spread_max,spread_median,fills_total,fills_mean_per_agent,vol_total,vol_mean_per_agent,vwap_proxy,price,target_next_price,target_next_date,log_ret_next
NBP,2025-10-09,data/simulated_trades_long/agent_features_NBP_2025-10-09.csv,ABM,1114,1000,102,12,97953.59917355372,2238.0584466129894,94316.0,103197.0,96710.0,105.57438016528926,331.8992320776949,1.0,2706.0,12.0,0.0,0.0,0.0,0.0,,11.062999725341797,10.942999839782717,2025-10-10,-0.010906214430804528
NBP,2025-10-10,data/simulated_trades_long/agent_features_NBP_2025-10-10.csv,ABM,1114,1000,102,12,97953.59917355372,2238.0584466129894,94316.0,103197.0,96710.0,105.57438016528926,331.8992320776949,1.0,2706.0,12.0,0.0,0.0,0.0,0.0,,10.942999839782717,10.69200038909912,2025-10-13,-0.02320413312694658
NBP,2025-10-13,data/simulated_trades_long/agent_features_NBP_2025-10-13.csv,ABM,1114,1000,102,12,97953.59917355372,2238.0584466129894,94316.0,103197.0,96710.0,105.57438016528926,331.8992320776949,1.0,2706.0,12.0,0.0,0.0,0.0,0.0,,10.69200038909912,10.809000015258787,2025-10-14,0.010883287177455792
NBP,2025-10-14,data/simulated_trades_long/agent_features_NBP_2025-10-14.csv,ABM,1114,1000,102,12,97953.59917355372,2238.0584466129894,94316.0,103197.0,96710.0,105.57438016528926,331.8992320776949,1.0,2706.0,12.0,0.0,0.0,0.0,0.0,,10.809000015258787,10.821000099182127,2025-10-15,0.001109577909479409
NBP,2025-10-15,data/simulated_trades_long/agent_features_NBP_2025-10-15.csv,ABM,1114,1000,102,12,97953.59917355372,2238.0584466129894,94316.0,103197.0,96710.0,105.57438016528926,331.8992320776949,1.0,2706.0,12.0,0.0,0.0,0.0,0.0,,10.821000099182127,11.06700038909912,2025-10-16,0.02247904268592782
NBP,2025-10-16,data/simulated_trades_long/agent_features_NBP_2025-10-16.csv,ABM,1114,1000,102,12,97953.59917355372,2238.0584466129894,94316.0,103197.0,96710.0,105.57438016528926,331.8992320776949,1.0,2706.0,12.0,0.0,0.0,0.0,0.0,,11.06700038909912,10.807000160217283,2025-10-17,-0.02377365529479425
NBP,2025-10-17,data/simulated_trades_long/agent_features_NBP_2025-10-17.csv,ABM,1114,1000,102,12,97953.59917355372,2238.0584466129894,94316.0,103197.0,96710.0,105.57438016528926,331.8992320776949,1.0,2706.0,12.0,0.0,0.0,0.0,0.0,,10.807000160217283,10.77400016784668,2025-10-20,-0.0030582473091471662
NBP,2025-10-20,data/simulated_trades_long/agent_features_NBP_2025-10-20.csv,ABM,1114,1000,102,12,97953.59917355372,2238.0584466129894,94316.0,103197.0,96710.0,105.57438016528926,331.8992320776949,1.0,2706.0,12.0,0.0,0.0,0.0,0.0,,10.77400016784668,10.86400032043457,2025-10-21,0.008318760474215647
NBP,2025-10-21,data/simulated_trades_long/agent_features_NBP_2025-10-21.csv,ABM,1114,1000,102,12,97953.59917355372,2238.0584466129894,94316.0,103197.0,96710.0,105.57438016528926,331.8992320776949,1.0,2706.0,12.0,0.0,0.0,0.0,0.0,,10.86400032043457,10.623000144958496,2025-10-22,-0.022433124867824006
NBP,2025-10-22,data/simulated_trades_long/agent_features_NBP_2025-10-22.csv,ABM,1114,1000,102,12,97953.59917355372,2238.0584466129894,94316.0,103197.0,96710.0,105.57438016528926,331.8992320776949,1.0,2706.0,12.0,0.0,0.0,0.0,0.0,,10.623000144958496,10.892000198364258,2025-10-23,0.025007117579837868
NBP,2025-10-23,data/simulated_trades_long/agent_features_NBP_2025-10-23.csv,ABM,1114,1000,102,12,97953.59917355372,2238.0584466129894,94316.0,103197.0,96710.0,105.57438016528926,331.8992320776949,1.0,2706.0,12.0,0.0,0.0,0.0,0.0,,10.892000198364258,10.708000183105469,2025-10-24,-0.017037450265454
NBP,2025-10-24,data/simulated_trades_long/agent_features_NBP_2025-10-24.csv,ABM,1114,1000,102,12,97953.59917355372,2238.0584466129894,94316.0,103197.0,96710.0,105.57438016528926,331.8992320776949,1.0,2706.0,12.0,0.0,0.0,0.0,0.0,,10.708000183105469,10.496999740600586,2025-10-27,-0.019901665416087955
NBP,2025-10-27,data/simulated_trades_long/agent_features_NBP_2025-10-27.csv,ABM,1114,1000,102,12,97953.59917355372,2238.0584466129894,94316.0,103197.0,96710.0,105.57438016528926,331.8992320776949,1.0,2706.0,12.0,0.0,0.0,0.0,0.0,,10.496999740600586,10.571000099182127,2025-10-28,0.0070249348271058665
NBP,2025-10-28,data/simulated_trades_long/agent_features_NBP_2025-10-28.csv,ABM,1114,1000,102,12,97953.59917355372,2238.0584466129894,94316.0,103197.0,96710.0,105.57438016528926,331.8992320776949,1.0,2706.0,12.0,0.0,0.0,0.0,0.0,,10.571000099182127,10.659000396728516,2025-10-29,0.008290230758049688
NBP,2025-10-29,data/simulated_trades_long/agent_features_NBP_2025-10-29.csv,ABM,1114,1000,102,12,97953.59917355372,2238.0584466129894,94316.0,103197.0,96710.0,105.57438016528926,331.8992320776949,1.0,2706.0,12.0,0.0,0.0,0.0,0.0,,10.659000396728516,10.722999572753906,2025-10-30,0.005986284467062841
NBP,2025-10-30,data/simulated_trades_long/agent_features_NBP_2025-10-30.csv,ABM,1114,1000,102,12,97953.59917355372,2238.0584466129894,94316.0,103197.0,96710.0,105.57438016528926,331.8992320776949,1.0,2706.0,12.0,0.0,0.0,0.0,0.0,,10.722999572753906,10.614999771118164,2025-10-31,-0.010122853801006304
NBP,2025-10-31,data/simulated_trades_long/agent_features_NBP_2025-10-31.csv,ABM,1114,1000,102,12,97953.59917355372,2238.0584466129894,94316.0,103197.0,96710.0,105.57438016528926,331.8992320776949,1.0,2706.0,12.0,0.0,0.0,0.0,0.0,,10.614999771118164,10.814000129699709,2025-11-03,0.01857352936039236
NBP,2025-11-03,data/simulated_trades_long/agent_features_NBP_2025-11-03.csv,ABM,1114,1000,102,12,97953.59917355372,2238.0584466129894,94316.0,103197.0,96710.0,105.57438016528926,331.8992320776949,1.0,2706.0,12.0,0.0,0.0,0.0,0.0,,10.814000129699709,11.095000267028809,2025-11-04,0.025652977498549667
NBP,2025-11-04,data/simulated_trades_long/agent_features_NBP_2025-11-04.csv,ABM,1114,1000,102,12,97953.59917355372,2238.0584466129894,94316.0,103197.0,96710.0,105.57438016528926,331.8992320776949,1.0,2706.0,12.0,0.0,0.0,0.0,0.0,,11.095000267028809,10.824999809265137,2025-11-05,-0.02463632418334294
NBP,2025-11-05,data/simulated_trades_long/agent_features_NBP_2025-11-05.csv,ABM,1114,1000,102,12,97953.59917355372,2238.0584466129894,94316.0,103197.0,96710.0,105.57438016528926,331.8992320776949,1.0,2706.0,12.0,0.0,0.0,0.0,0.0,,10.824999809265137,10.755000114440918,2025-11-06,-0.006487482908293707
NBP,2025-11-06,data/simulated_trades_long/agent_features_NBP_2025-11-06.csv,ABM,1114,1000,102,12,97953.59917355372,2238.0584466129894,94316.0,103197.0,96710.0,105.57438016528926,331.8992320776949,1.0,2706.0,12.0,0.0,0.0,0.0,0.0,,10.755000114440918,10.67300033569336,2025-11-07,-0.007653553976006311
NBP,2025-11-07,data/simulated_trades_long/agent_features_NBP_2025-11-07.csv,ABM,1114,1000,102,12,97953.59917355372,2238.0584466129894,94316.0,103197.0,96710.0,105.57438016528926,331.8992320776949,1.0,2706.0,12.0,0.0,0.0,0.0,0.0,,10.67300033569336,10.621999740600586,2025-11-10,-0.004789921805155473
NBP,2025-11-10,data/simulated_trades_long/agent_features_NBP_2025-11-10.csv,ABM,1114,1000,102,12,97953.59917355372,2238.0584466129894,94316.0,103197.0,96710.0,105.57438016528926,331.8992320776949,1.0,2706.0,12.0,0.0,0.0,0.0,0.0,,10.621999740600586,10.680999755859377,2025-11-11,0.005539141670840131
NBP,2025-11-11,data/simulated_trades_long/agent_features_NBP_2025-11-11.csv,ABM,1114,1000,102,12,97953.59917355372,2238.0584466129894,94316.0,103197.0,96710.0,105.57438016528926,331.8992320776949,1.0,2706.0,12.0,0.0,0.0,0.0,0.0,,10.680999755859377,10.67099952697754,2025-11-12,-0.0009367019435098101
NBP,2025-11-12,data/simulated_trades_long/agent_features_NBP_2025-11-12.csv,ABM,1114,1000,102,12,97953.59917355372,2238.0584466129894,94316.0,103197.0,96710.0,105.57438016528926,331.8992320776949,1.0,2706.0,12.0,0.0,0.0,0.0,0.0,,10.67099952697754,10.562000274658203,2025-11-13,-0.010267057017463888
NBP,2025-11-13,data/simulated_trades_long/agent_features_NBP_2025-11-13.csv,ABM,1114,1000,102,12,97953.59917355372,2238.0584466129894,94316.0,103197.0,96710.0,105.57438016528926,331.8992320776949,1.0,2706.0,12.0,0.0,0.0,0.0,0.0,,10.562000274658203,10.840999603271484,2025-11-14,0.02607252579484287
NBP,2025-11-14,data/simulated_trades_long/agent_features_NBP_2025-11-14.csv,ABM,1114,1000,102,12,97953.59917355372,2238.0584466129894,94316.0,103197.0,96710.0,105.57438016528926,331.8992320776949,1.0,2706.0,12.0,0.0,0.0,0.0,0.0,,10.840999603271484,10.85200023651123,2025-11-17,0.0010142105069790297
NBP,2025-11-17,data/simulated_trades_long/agent_features_NBP_2025-11-17.csv,ABM,1114,1000,102,12,97953.59917355372,2238.0584466129894,94316.0,103197.0,96710.0,105.57438016528926,331.8992320776949,1.0,2706.0,12.0,0.0,0.0,0.0,0.0,,10.85200023651123,10.975000381469728,2025-11-18,0.01127057712835855
NBP,2025-11-18,data/simulated_trades_long/agent_features_NBP_2025-11-18.csv,ABM,1114,1000,102,12,97953.59917355372,2238.0584466129894,94316.0,103197.0,96710.0,105.57438016528926,331.8992320776949,1.0,2706.0,12.0,0.0,0.0,0.0,0.0,,10.975000381469728,10.631999969482422,2025-11-19,-0.031751675178703476
NBP,2025-11-19,data/simulated_trades_long/agent_features_NBP_2025-11-19.csv,ABM,1114,1000,102,12,97953.59917355372,2238.0584466129894,94316.0,103197.0,96710.0,105.57438016528926,331.8992320776949,1.0,2706.0,12.0,0.0,0.0,0.0,0.0,,10.631999969482422,10.67300033569336,2025-11-20,0.003848900843812064
NBP,2025-11-20,data/simulated_trades_long/agent_features_NBP_2025-11-20.csv,ABM,1114,1000,102,12,97953.59917355372,2238.0584466129894,94316.0,103197.0,96710.0,105.57438016528926,331.8992320776949,1.0,2706.0,12.0,0.0,0.0,0.0,0.0,,10.67300033569336,10.279000282287598,2025-11-21,-0.0376142128910657
NBP,2025-11-21,data/simulated_trades_long/agent_features_NBP_2025-11-21.csv,ABM,1114,1000,102,12,97953.59917355372,2238.0584466129894,94316.0,103197.0,96710.0,105.57438016528926,331.8992320776949,1.0,2706.0,12.0,0.0,0.0,0.0,0.0,,10.279000282287598,10.154999732971191,2025-11-24,-0.012136837756294927
NBP,2025-11-24,data/simulated_trades_long/agent_features_NBP_2025-11-24.csv,ABM,1114,1000,102,12,97953.59917355372,2238.0584466129894,94316.0,103197.0,96710.0,105.57438016528926,331.8992320776949,1.0,2706.0,12.0,0.0,0.0,0.0,0.0,,10.154999732971191,10.105999946594238,2025-11-25,-0.0048368671518872475
NBP,2025-11-25,data/simulated_trades_long/agent_features_NBP_2025-11-25.csv,ABM,1114,1000,102,12,97953.59917355372,2238.0584466129894,94316.0,103197.0,96710.0,105.57438016528926,331.8992320776949,1.0,2706.0,12.0,0.0,0.0,0.0,0.0,,10.105999946594238,10.23900032043457,2025-11-26,0.013074688303017279
NBP,2025-11-26,data/simulated_trades_long/agent_features_NBP_2025-11-26.csv,ABM,1114,1000,102,12,97953.59917355372,2238.0584466129894,94316.0,103197.0,96710.0,105.57438016528926,331.8992320776949,1.0,2706.0,12.0,0.0,0.0,0.0,0.0,,10.23900032043457,9.97700023651123,2025-11-28,-0.02592152225115818
NBP,2025-11-28,data/simulated_trades_long/agent_features_NBP_2025-11-28.csv,ABM,1114,1000,102,12,97953.59917355372,2238.0584466129894,94316.0,103197.0,96710.0,105.57438016528926,331.8992320776949,1.0,2706.0,12.0,0.0,0.0,0.0,0.0,,9.97700023651123,9.782999992370604,2025-12-01,-0.019636282941586813
NBP,2025-12-01,data/simulated_trades_long/agent_features_NBP_2025-12-01.csv,ABM,1114,1000,102,12,97953.59917355372,2238.0584466129894,94316.0,103197.0,96710.0,105.57438016528926,331.8992320776949,1.0,2706.0,12.0,0.0,0.0,0.0,0.0,,9.782999992370604,9.682000160217283,2025-12-02,-0.010377676629973465
NBP,2025-12-02,data/simulated_trades_long/agent_features_NBP_2025-12-02.csv,ABM,1114,1000,102,12,97953.59917355372,2238.0584466129894,94316.0,103197.0,96710.0,105.57438016528926,331.8992320776949,1.0,2706.0,12.0,0.0,0.0,0.0,0.0,,9.682000160217283,9.777999877929688,2025-12-03,0.009866443606818098
NBP,2025-12-03,data/simulated_trades_long/agent_features_NBP_2025-12-03.csv,ABM,1114,1000,102,12,97953.59917355372,2238.0584466129894,94316.0,103197.0,96710.0,105.57438016528926,331.8992320776949,1.0,2706.0,12.0,0.0,0.0,0.0,0.0,,9.777999877929688,9.36400032043457,2025-12-04,-0.04326236782377135
NBP,2025-12-04,data/simulated_trades_long/agent_features_NBP_2025-12-04.csv,ABM,1114,1000,102,12,97953.59917355372,2238.0584466129894,94316.0,103197.0,96710.0,105.57438016528926,331.8992320776949,1.0,2706.0,12.0,0.0,0.0,0.0,0.0,,9.36400032043457,9.465999603271484,2025-12-05,0.01083380572465975
NBP,2025-12-05,data/simulated_trades_long/agent_features_NBP_2025-12-05.csv,ABM,1114,1000,102,12,97953.59917355372,2238.0584466129894,94316.0,103197.0,96710.0,105.57438016528926,331.8992320776949,1.0,2706.0,12.0,0.0,0.0,0.0,0.0,,9.465999603271484,9.387999534606934,2025-12-08,-0.008274161157571847
NBP,2025-12-08,data/simulated_trades_long/agent_features_NBP_2025-12-08.csv,ABM,1114,1000,102,12,97953.59917355372,2238.0584466129894,94316.0,103197.0,96710.0,105.57438016528926,331.8992320776949,1.0,2706.0,12.0,0.0,0.0,0.0,0.0,,9.387999534606934,9.61299991607666,2025-12-09,0.023684111937896546
NBP,2025-12-09,data/simulated_trades_long/agent_features_NBP_2025-12-09.csv,ABM,1114,1000,102,12,97953.59917355372,2238.0584466129894,94316.0,103197.0,96710.0,105.57438016528926,331.8992320776949,1.0,2706.0,12.0,0.0,0.0,0.0,0.0,,9.61299991607666,9.284000396728516,2025-12-10,-0.034823809208798906
NBP,2025-12-10,data/simulated_trades_long/agent_features_NBP_2025-12-10.csv,ABM,1114,1000,102,12,97953.59917355372,2238.0584466129894,94316.0,103197.0,96710.0,105.57438016528926,331.8992320776949,1.0,2706.0,12.0,0.0,0.0,0.0,0.0,,9.284000396728516,9.465999603271484,2025-12-11,0.019413858428474207
NBP,2025-12-11,data/simulated_trades_long/agent_features_NBP_2025-12-11.csv,ABM,1114,1000,102,12,97953.59917355372,2238.0584466129894,94316.0,103197.0,96710.0,105.57438016528926,331.8992320776949,1.0,2706.0,12.0,0.0,0.0,0.0,0.0,,9.465999603271484,9.781000137329102,2025-12-12,0.03273535277558848
NBP,2025-12-12,data/simulated_trades_long/agent_features_NBP_2025-12-12.csv,ABM,1114,1000,102,12,97953.59917355372,2238.0584466129894,94316.0,103197.0,96710.0,105.57438016528926,331.8992320776949,1.0,2706.0,12.0,0.0,0.0,0.0,0.0,,9.781000137329102,9.765999794006348,2025-12-15,-0.0015347978022224318
NBP,2025-12-15,data/simulated_trades_long/agent_features_NBP_2025-12-15.csv,ABM,1114,1000,102,12,97953.59917355372,2238.0584466129894,94316.0,103197.0,96710.0,105.57438016528926,331.8992320776949,1.0,2706.0,12.0,0.0,0.0,0.0,0.0,,9.765999794006348,9.486000061035156,2025-12-16,-0.02908991065690314
NBP,2025-12-16,data/simulated_trades_long/agent_features_NBP_2025-12-16.csv,ABM,1114,1000,102,12,97953.59917355372,2238.0584466129894,94316.0,103197.0,96710.0,105.57438016528926,331.8992320776949,1.0,2706.0,12.0,0.0,0.0,0.0,0.0,,9.486000061035156,9.706000328063965,2025-12-17,0.02292725089351899
NBP,2025-12-17,data/simulated_trades_long/agent_features_NBP_2025-12-17.csv,ABM,1114,1000,102,12,97953.59917355372,2238.0584466129894,94316.0,103197.0,96710.0,105.57438016528926,331.8992320776949,1.0,2706.0,12.0,0.0,0.0,0.0,0.0,,9.706000328063965,9.791000366210938,2025-12-18,0.008719348991601983
NBP,2025-12-18,data/simulated_trades_long/agent_features_NBP_2025-12-18.csv,ABM,1114,1000,102,12,97953.59917355372,2238.0584466129894,94316.0,103197.0,96710.0,105.57438016528926,331.8992320776949,1.0,2706.0,12.0,0.0,0.0,0.0,0.0,,9.791000366210938,10.005999565124512,2025-12-19,0.02172123582979424
NBP,2025-12-19,data/simulated_trades_long/agent_features_NBP_2025-12-19.csv,ABM,1114,1000,102,12,97953.59917355372,2238.0584466129894,94316.0,103197.0,96710.0,105.57438016528926,331.8992320776949,1.0,2706.0,12.0,0.0,0.0,0.0,0.0,,10.005999565124512,9.845999717712402,2025-12-22,-0.01611961693881403
NBP,2025-12-22,data/simulated_trades_long/agent_features_NBP_2025-12-22.csv,ABM,1114,1000,102,12,97953.59917355372,2238.0584466129894,94316.0,103197.0,96710.0,105.57438016528926,331.8992320776949,1.0,2706.0,12.0,0.0,0.0,0.0,0.0,,9.845999717712402,9.859000205993652,2025-12-23,0.0013195118211482004
NBP,2025-12-23,data/simulated_trades_long/agent_features_NBP_2025-12-23.csv,ABM,1114,1000,102,12,97953.59917355372,2238.0584466129894,94316.0,103197.0,96710.0,105.57438016528926,331.8992320776949,1.0,2706.0,12.0,0.0,0.0,0.0,0.0,,9.859000205993652,9.991999626159668,2025-12-24,0.013399970922436832
NBP,2025-12-24,data/simulated_trades_long/agent_features_NBP_2025-12-24.csv,ABM,1114,1000,102,12,97953.59917355372,2238.0584466129894,94316.0,103197.0,96710.0,105.57438016528926,331.8992320776949,1.0,2706.0,12.0,0.0,0.0,0.0,0.0,,9.991999626159668,9.991999626159668,2025-12-26,0.0
NBP,2025-12-26,data/simulated_trades_long/agent_features_NBP_2025-12-26.csv,ABM,1114,1000,102,12,287117.8888888889,2116.996049294205,282980.0,292316.0,287220.0,53.37860082304527,156.66497349550812,1.0,2013.0,15.0,0.0,0.0,0.0,0.0,,9.991999626159668,10.234999656677246,2025-12-29,0.024028450159949255
NBP,2025-12-29,data/simulated_trades_long/agent_features_NBP_2025-12-29.csv,ABM,1114,1000,102,12,294188.6502057613,2117.2124774474214,290050.0,299387.0,294291.0,53.37860082304527,156.66497349550812,1.0,2013.0,15.0,0.0,0.0,0.0,0.0,,10.234999656677246,9.708000183105469,2025-12-30,-0.052862878843609185
NBP,2025-12-30,data/simulated_trades_long/agent_features_NBP_2025-12-30.csv,ABM,1114,1000,102,12,289448.6255144033,2117.2551376389956,285310.0,294647.0,289551.0,53.37860082304527,156.66497349550812,1.0,2013.0,15.0,0.0,0.0,0.0,0.0,,9.708000183105469,9.927000045776367,2025-12-31,0.02230801549323269
NBP,2025-12-31,data/simulated_trades_long/agent_features_NBP_2025-12-31.csv,ABM,1114,1000,102,12,282547.8888888889,2116.996049294205,278410.0,287746.0,282650.0,53.37860082304527,156.66497349550812,1.0,2013.0,15.0,0.0,0.0,0.0,0.0,,9.927000045776367,10.223999977111816,2026-01-02,0.029479573177622953
NBP,2026-01-02,data/simulated_trades_long/agent_features_NBP_2026-01-02.csv,ABM,1114,1000,102,12,285817.8888888889,2116.996049294205,281680.0,291016.0,285920.0,53.37860082304527,156.66497349550812,1.0,2013.0,15.0,0.0,0.0,0.0,0.0,,10.223999977111816,9.5649995803833,2026-01-05,-0.06662733637430751
NBP,2026-01-05,data/simulated_trades_long/agent_features_NBP_2026-01-05.csv,ABM,1114,1000,102,12,298950.67489711934,2366.591005837869,294460.0,302126.0,299551.0,62.65843621399177,124.04665628195929,1.0,914.0,14.0,0.0,0.0,0.0,0.0,,9.5649995803833,9.821999549865724,2026-01-06,0.026514162765665095
NBP,2026-01-06,data/simulated_trades_long/agent_features_NBP_2026-01-06.csv,ABM,1114,1000,102,12,285697.8888888889,2116.996049294205,281560.0,290896.0,285800.0,53.37860082304527,156.66497349550812,1.0,2013.0,15.0,0.0,0.0,0.0,0.0,,9.821999549865724,10.04300022125244,2026-01-07,0.022251174653849848
NBP,2026-01-07,data/simulated_trades_long/agent_features_NBP_2026-01-07.csv,ABM,1114,1000,102,12,290538.6255144033,2117.2551376389956,286400.0,295737.0,290641.0,53.37860082304527,156.66497349550812,1.0,2013.0,15.0,0.0,0.0,0.0,0.0,,10.04300022125244,9.605999946594238,2026-01-08,-0.044487998758707015
NBP,2026-01-08,data/simulated_trades_long/agent_features_NBP_2026-01-08.csv,ABM,1114,1000,102,12,297850.67489711934,2366.591005837869,293360.0,301026.0,298451.0,62.65843621399177,124.04665628195929,1.0,914.0,14.0,0.0,0.0,0.0,0.0,,9.605999946594238,9.8149995803833,2026-01-09,0.021523887292822952
NBP,2026-01-09,data/simulated_trades_long/agent_features_NBP_2026-01-09.csv,ABM,1114,1000,102,12,284097.8888888889,2116.996049294205,279960.0,289296.0,284200.0,53.37860082304527,156.66497349550812,1.0,2013.0,15.0,0.0,0.0,0.0,0.0,,9.8149995803833,10.585000038146973,2026-01-12,0.07552612321486896
NBP,2026-01-12,data/simulated_trades_long/agent_features_NBP_2026-01-12.csv,ABM,1114,1000,102,12,294408.6502057613,2117.2124774474214,290270.0,299607.0,294511.0,53.37860082304527,156.66497349550812,1.0,2013.0,15.0,0.0,0.0,0.0,0.0,,10.585000038146973,11.005999565124512,2026-01-13,0.03900263093428391
NBP,2026-01-13,data/simulated_trades_long/agent_features_NBP_2026-01-13.csv,ABM,1114,1000,102,12,304013.8024691358,1717.4084942223083,302040.0,308974.0,303547.0,43.2962962962963,109.96694970557385,1.0,1231.0,14.0,0.0,0.0,0.0,0.0,,11.005999565124512,11.177000045776367,2026-01-14,0.015417560374077599
NBP,2026-01-14,data/simulated_trades_long/agent_features_NBP_2026-01-14.csv,ABM,1114,1000,102,12,315661.50622406637,1681.3746288883488,313890.0,321424.0,315213.0,41.27800829875519,127.84538796015782,1.0,1213.0,6.0,0.0,0.0,0.0,0.0,,11.177000045776367,11.611000061035156,2026-01-15,0.038094830402474855
NBP,2026-01-15,data/simulated_trades_long/agent_features_NBP_2026-01-15.csv,ABM,1114,1000,102,12,324038.81481481483,1443.6693731437153,322210.0,328381.0,323278.0,43.43621399176955,86.06200343469635,1.0,605.0,10.0,0.0,0.0,0.0,0.0,,11.611000061035156,12.944000244140623,2026-01-16,0.10867944927589646
NBP,2026-01-16,data/simulated_trades_long/agent_features_NBP_2026-01-16.csv,ABM,1114,1000,102,12,332904.6570247934,1940.6660324524576,330648.0,338012.0,332351.0,38.27272727272727,51.016716811167605,1.0,379.0,16.0,0.0,0.0,0.0,0.0,,12.944000244140623,12.642999649047852,2026-01-20,-0.02352870460628509
NBP,2026-01-20,data/simulated_trades_long/agent_features_NBP_2026-01-20.csv,ABM,1114,1000,102,12,359926.66101694916,1565.6591554308661,358418.0,365094.0,359340.0,61.21186440677966,244.26261945474215,1.0,2188.0,7.0,0.0,0.0,0.0,0.0,,12.642999649047852,13.92099952697754,2026-01-21,0.09629478285622506
NBP,2026-01-21,data/simulated_trades_long/agent_features_NBP_2026-01-21.csv,ABM,1114,1000,102,12,368376.1157024793,2467.2265282588282,366336.0,375998.0,366918.0,67.74380165289256,292.5488086787338,1.0,3556.0,8.0,0.0,0.0,0.0,0.0,,13.92099952697754,13.579999923706056,2026-01-22,-0.02480034091493266
NBP,2026-01-22,data/simulated_trades_long/agent_features_NBP_2026-01-22.csv,ABM,1114,1000,102,12,386301.4279835391,1609.6883142291094,385068.0,390859.0,385614.0,33.63374485596708,120.99741140752997,1.0,1213.0,6.0,0.0,0.0,0.0,0.0,,13.579999923706056,14.196999549865724,2026-01-23,0.04443252646270146
NBP,2026-01-23,data/simulated_trades_long/agent_features_NBP_2026-01-23.csv,ABM,1114,1000,102,12,387661.4279835391,1609.6883142291094,386428.0,392219.0,386974.0,33.63374485596708,120.99741140752997,1.0,1213.0,6.0,0.0,0.0,0.0,0.0,,14.196999549865724,13.932000160217283,2026-01-26,-0.018842278971437754
NBP,2026-01-26,data/simulated_trades_long/agent_features_NBP_2026-01-26.csv,ABM,1114,1000,102,12,417408.3209876543,1970.7056387809387,415528.0,422077.0,416622.0,45.641975308641975,253.54696902846237,1.0,3732.0,7.0,0.0,0.0,0.0,0.0,,13.932000160217283,13.880999565124512,2026-01-27,-0.0036673967395612905
NBP,2026-01-27,data/simulated_trades_long/agent_features_NBP_2026-01-27.csv,ABM,1114,1000,102,12,411218.3209876543,1970.7056387809387,409338.0,415887.0,410432.0,45.641975308641975,253.54696902846237,1.0,3732.0,7.0,0.0,0.0,0.0,0.0,,13.880999565124512,13.847000122070312,2026-01-28,-0.0024523557759144055
NBP,2026-01-28,data/simulated_trades_long/agent_features_NBP_2026-01-28.csv,ABM,1114,1000,102,12,399526.04545454547,2834.4867110180207,396894.0,405334.0,399000.0,50.429752066115704,288.56312587953033,1.0,4430.0,6.5,0.0,0.0,0.0,0.0,,13.847000122070312,12.949999809265137,2026-01-29,-0.06697283807124155
NBP,2026-01-29,data/simulated_trades_long/agent_features_NBP_2026-01-29.csv,ABM,1114,1000,102,12,392366.04545454547,2834.4867110180207,389734.0,398174.0,391840.0,50.446280991735534,288.57253344835226,1.0,4430.0,6.5,0.0,0.0,0.0,0.0,,12.949999809265137,12.949999809265137,2026-01-30,0.0
NBP,2026-01-30,data/simulated_trades_long/agent_features_NBP_2026-01-30.csv,ABM,1114,1000,102,12,404326.04545454547,2834.4867110180207,401694.0,410134.0,403800.0,50.429752066115704,288.56312587953033,1.0,4430.0,6.5,0.0,0.0,0.0,0.0,,12.949999809265137,11.086999893188477,2026-02-02,-0.15532253226071413
NBP,2026-02-02,data/simulated_trades_long/agent_features_NBP_2026-02-02.csv,ABM,1114,1000,102,12,369996.12396694213,2467.2508969940222,367956.0,377618.0,368538.0,67.74793388429752,292.55321623905115,1.0,3556.0,8.0,0.0,0.0,0.0,0.0,,11.086999893188477,10.758999824523926,2026-02-03,-0.030030643854201067
NBP,2026-02-03,data/simulated_trades_long/agent_features_NBP_2026-02-03.csv,ABM,1114,1000,102,12,354821.14937759336,2049.813311237561,352038.0,358822.0,354348.0,65.850622406639,159.53033439869986,1.0,1059.0,10.0,0.0,0.0,0.0,0.0,,10.758999824523926,10.892000198364258,2026-02-04,0.012285995721364795
NBP,2026-02-04,data/simulated_trades_long/agent_features_NBP_2026-02-04.csv,ABM,1114,1000,102,12,334804.6570247934,1940.6660324524576,332548.0,339912.0,334251.0,38.27272727272727,51.016716811167605,1.0,379.0,16.0,0.0,0.0,0.0,0.0,,10.892000198364258,10.975000381469728,2026-02-05,0.007591400695860617
NBP,2026-02-05,data/simulated_trades_long/agent_features_NBP_2026-02-05.csv,ABM,1114,1000,102,12,344339.1111111111,1844.2891618172823,342904.0,349502.0,343465.0,29.679012345679013,64.82414109297551,1.0,665.0,6.0,0.0,0.0,0.0,0.0,,10.975000381469728,11.592000007629396,2026-02-06,0.05469521195724569
NBP,2026-02-06,data/simulated_trades_long/agent_features_NBP_2026-02-06.csv,ABM,1114,1000,102,12,351761.14937759336,2049.813311237561,348978.0,355762.0,351288.0,65.850622406639,159.53033439869986,1.0,1059.0,10.0,0.0,0.0,0.0,0.0,,11.592000007629396,10.802000045776367,2026-02-09,-0.07058389926807473
