date,price,hub
2024-04-19,9.62600040435791,NBP
2024-04-22,9.125,NBP
2024-04-23,8.835000038146973,NBP
2024-04-24,9.029999732971191,NBP
2024-04-25,9.30500030517578,NBP
2024-04-26,8.956999778747559,NBP
2024-04-29,8.569000244140625,NBP
2024-04-30,8.960000038146973,NBP
2024-05-01,8.722999572753906,NBP
2024-05-02,9.423999786376951,NBP
2024-05-03,9.345999717712402,NBP
2024-05-06,9.369000434875488,NBP
2024-05-07,9.52400016784668,NBP
2024-05-08,9.338000297546388,NBP
2024-05-09,9.460000038146973,NBP
2024-05-10,9.128999710083008,NBP
