date,fills_sum,fills_mean,vol_sum,vol_mean,mid_mean,mid_std,spread_mean,spread_std,n_agents_total,n_agents_with_quotes,quote_coverage,price,y_next_day,fills_sum_lag1,fills_sum_lag2,fills_sum_lag3,fills_mean_lag1,fills_mean_lag2,fills_mean_lag3,vol_sum_lag1,vol_sum_lag2,vol_sum_lag3,vol_mean_lag1,vol_mean_lag2,vol_mean_lag3,quote_coverage_lag1,quote_coverage_lag2,quote_coverage_lag3,price_lag1,price_lag2,price_lag3,mid_mean_lag1,mid_mean_lag2,mid_mean_lag3,mid_std_lag1,mid_std_lag2,mid_std_lag3,spread_mean_lag1,spread_mean_lag2,spread_mean_lag3,spread_std_lag1,spread_std_lag2,spread_std_lag3
2026-02-11,0,0.0,0.0,0.0,9.998082304526749,0.0014332156376153295,0.00014526748971193415,0.00010127406587104409,1114,243,0.21813285457809695,32.578,32.366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21813285457809695,0.21813285457809695,0.21813285457809695,33.686,34.224,35.685,9.998082304526749,9.998082304526749,9.998082304526749,0.001433215637614916,0.0014332156376160449,0.0014332156376157714,0.00014526748971193415,0.00014526748971193415,0.00014526748971193415,0.00010127406587104409,0.00010127406587104409,0.00010127406587104409
2026-02-12,0,0.0,0.0,0.0,9.998082304526749,0.0014332156376150671,0.00014526748971193415,0.00010127406587104406,1114,243,0.21813285457809695,32.366,33.029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21813285457809695,0.21813285457809695,0.21813285457809695,32.578,33.686,34.224,9.998082304526749,9.998082304526749,9.998082304526749,0.0014332156376153295,0.001433215637614916,0.0014332156376160449,0.00014526748971193415,0.00014526748971193415,0.00014526748971193415,0.00010127406587104409,0.00010127406587104409,0.00010127406587104409
2026-02-13,0,0.0,0.0,0.0,9.998082304526749,0.001433215637614916,0.00014526748971193415,0.00010127406587104409,1114,243,0.21813285457809695,33.029,32.707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21813285457809695,0.21813285457809695,0.21813285457809695,32.366,32.578,33.686,9.998082304526749,9.998082304526749,9.998082304526749,0.0014332156376150671,0.0014332156376153295,0.001433215637614916,0.00014526748971193415,0.00014526748971193415,0.00014526748971193415,0.00010127406587104406,0.00010127406587104409,0.00010127406587104409
2026-02-14,0,0.0,0.0,0.0,9.998082304526749,0.001433215637615636,0.00014526748971193415,0.00010127406587104409,1114,243,0.21813285457809695,32.707,32.664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21813285457809695,0.21813285457809695,0.21813285457809695,33.029,32.366,32.578,9.998082304526749,9.998082304526749,9.998082304526749,0.001433215637614916,0.0014332156376150671,0.0014332156376153295,0.00014526748971193415,0.00014526748971193415,0.00014526748971193415,0.00010127406587104409,0.00010127406587104406,0.00010127406587104409
2026-02-15,0,0.0,0.0,0.0,9.998082304526749,0.0014332156376159501,0.00014526748971193415,0.00010127406587104409,1114,243,0.21813285457809695,32.664,32.488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21813285457809695,0.21813285457809695,0.21813285457809695,32.707,33.029,32.366,9.998082304526749,9.998082304526749,9.998082304526749,0.001433215637615636,0.001433215637614916,0.0014332156376150671,0.00014526748971193415,0.00014526748971193415,0.00014526748971193415,0.00010127406587104409,0.00010127406587104409,0.00010127406587104406
2026-02-16,0,0.0,0.0,0.0,9.998082304526749,0.0014332156376150014,0.00014526748971193415,0.00010127406587104411,1114,243,0.21813285457809695,32.488,30.988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21813285457809695,0.21813285457809695,0.21813285457809695,32.664,32.707,33.029,9.998082304526749,9.998082304526749,9.998082304526749,0.0014332156376159501,0.001433215637615636,0.001433215637614916,0.00014526748971193415,0.00014526748971193415,0.00014526748971193415,0.00010127406587104409,0.00010127406587104409,0.00010127406587104409
2026-02-17,0,0.0,0.0,0.0,9.998082304526749,0.001433215637614916,0.00014526748971193415,0.00010127406587104409,1114,243,0.21813285457809695,30.988,30.254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21813285457809695,0.21813285457809695,0.21813285457809695,32.488,32.664,32.707,9.998082304526749,9.998082304526749,9.998082304526749,0.0014332156376150014,0.0014332156376159501,0.001433215637615636,0.00014526748971193415,0.00014526748971193415,0.00014526748971193415,0.00010127406587104411,0.00010127406587104409,0.00010127406587104409
2026-02-18,0,0.0,0.0,0.0,9.998082304526749,0.001433215637615636,0.00014526748971193415,0.00010127406587104409,1114,243,0.21813285457809695,30.254,30.722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21813285457809695,0.21813285457809695,0.21813285457809695,30.988,32.488,32.664,9.998082304526749,9.998082304526749,9.998082304526749,0.001433215637614916,0.0014332156376150014,0.0014332156376159501,0.00014526748971193415,0.00014526748971193415,0.00014526748971193415,0.00010127406587104409,0.00010127406587104411,0.00010127406587104409
2026-02-19,0,0.0,0.0,0.0,9.998082304526749,0.0014332156376159501,0.00014526748971193415,0.00010127406587104409,1114,243,0.21813285457809695,30.722,33.065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21813285457809695,0.21813285457809695,0.21813285457809695,30.254,30.988,32.488,9.998082304526749,9.998082304526749,9.998082304526749,0.001433215637615636,0.001433215637614916,0.0014332156376150014,0.00014526748971193415,0.00014526748971193415,0.00014526748971193415,0.00010127406587104409,0.00010127406587104409,0.00010127406587104411
2026-02-20,0,0.0,0.0,0.0,9.998082304526749,0.001433215637615178,0.00014526748971193415,0.00010127406587104411,1114,243,0.21813285457809695,33.065,31.449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21813285457809695,0.21813285457809695,0.21813285457809695,30.722,30.254,30.988,9.998082304526749,9.998082304526749,9.998082304526749,0.0014332156376159501,0.001433215637615636,0.001433215637614916,0.00014526748971193415,0.00014526748971193415,0.00014526748971193415,0.00010127406587104409,0.00010127406587104409,0.00010127406587104409
2026-02-21,0,0.0,0.0,0.0,9.998082304526749,0.0014332156376153295,0.00014526748971193415,0.00010127406587104409,1114,243,0.21813285457809695,31.449,31.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21813285457809695,0.21813285457809695,0.21813285457809695,33.065,30.722,30.254,9.998082304526749,9.998082304526749,9.998082304526749,0.001433215637615178,0.0014332156376159501,0.001433215637615636,0.00014526748971193415,0.00014526748971193415,0.00014526748971193415,0.00010127406587104411,0.00010127406587104409,0.00010127406587104409
2026-02-22,0,0.0,0.0,0.0,9.998082304526749,0.0014332156376148596,0.00014526748971193415,0.00010127406587104411,1114,243,0.21813285457809695,31.41,30.708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21813285457809695,0.21813285457809695,0.21813285457809695,31.449,33.065,30.722,9.998082304526749,9.998082304526749,9.998082304526749,0.0014332156376153295,0.001433215637615178,0.0014332156376159501,0.00014526748971193415,0.00014526748971193415,0.00014526748971193415,0.00010127406587104409,0.00010127406587104411,0.00010127406587104409
